src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,
192.168.35.123,52.109.52.78,50489,443,6,2021-04-17 23:09,14,459857142.9,142857.1429,142857.1429,0,2,0,6438,0,4924,1514,3219,1705,0,0,0,0,4924,1514,3219,1705,2907025,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3219,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3219,0,0,2,0,6438,0,
192.168.35.123,52.109.52.78,50490,443,6,2021-04-17 23:09,35,214171428.6,57142.85714,57142.85714,0,2,0,7496,0,5982,1514,3748,2234,0,0,0,0,5982,1514,3748,2234,4990756,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3748,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748,0,0,2,0,7496,0,
192.168.35.235,239.255.255.250,54547,1900,17,2021-04-17 23:09,613292,816.9028782,4.891634001,4.891634001,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306646,307002,306290,356,613292,307002,306290,306646,356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,46609,1900,17,2021-04-17 23:09,313989,1595.597298,9.554474838,9.554474838,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,156994.5,313975,14,156980.5,313989,313975,14,156994.5,156980.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.7,239.255.255.250,61289,1900,17,2021-04-17 23:09,129669615,50.22764971,0.30076437,0.30076437,0,39,0,6513,0,167,167,167,0,0,0,0,0,167,167,167,0,0,312,0,8,39,3412358.289,10448745,1,4584614.886,129669615,10448745,1,3412358.289,4584614.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,10448729,308843,9027376.154,2539199.587,10448729,304718,7483108.647,3993903.331,0,0,0,0,0,0,167,0,0,39,0,6513,0,
192.168.35.235,239.255.255.250,59014,1900,17,2021-04-17 23:09,614700,815.0317228,4.880429478,4.880429478,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307350,308587,306113,1237,614700,308587,306113,307350,1237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,43420,1900,17,2021-04-17 23:09,616364,812.8313789,4.867253766,4.867253766,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,308182,308884,307480,702,616364,308884,307480,308182,702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,40.122.160.14,50503,443,6,2021-04-17 23:09,0,0,0,0,0,1,0,2078,0,2078,2078,2078,0,0,0,0,0,2078,2078,2078,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2078,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,0,0,1,0,2078,0,
192.168.35.235,239.255.255.250,39184,1900,17,2021-04-17 23:10,615868,813.4860067,4.871173693,4.871173693,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307934,309177,306691,1243,615868,309177,306691,307934,1243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.79,210.220.163.82,45389,53,17,2021-04-17 23:10,8382,45335.24219,477.2130756,238.6065378,238.6065378,2,2,174,206,87,87,87,0,103,103,103,0,103,87,95,8,64,16,16,8,2,2794,6170,959,2390.207941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,103,0,2,2,174,206,
192.168.35.79,219.250.36.130,45389,53,17,2021-04-17 23:10,8112,71745.56213,739.6449704,369.8224852,369.8224852,3,3,261,321,87,87,87,0,115,103,107,5.656854249,115,87,97,10.77032961,116,24,24,8,3,1622.4,5976,32,2200.436829,1106,710,396,553,157,1030,998,32,515,483,0,0,0,0,1,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,107,0,3,3,261,321,
192.168.35.79,142.250.204.138,39252,443,6,2021-04-17 23:10,219782,38920.38474,113.7490786,59.14952089,54.59955774,13,12,2275,6279,630,66,175,189.5439872,3093,66,523.25,872.0304969,3093,66,342.16,643.3994517,413962.8544,260,240,20,7,9157.583333,47705,1,16836.09216,218913,59368,182,18242.75,22626.01669,172077,56053,1,15643.36364,22843.63371,0,0,0,0,1,0,0,0,0,0,0,0.923076923,342.16,64240,269,47592,7122,36786.75,17137.82625,47705,5116,31906,18231.32833,0,0,2452,6,0,37723076.92,175,523.25,0,13,12,2275,6279,
192.168.35.235,239.255.255.250,60487,1900,17,2021-04-17 23:10,613200,817.0254403,4.892367906,4.892367906,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306600,309375,303825,2775,613200,309375,303825,306600,2775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,303825,5550,154687.5,149137.5,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.1,239.255.255.250,41820,1900,17,2021-04-17 23:10,21,120190476.2,333333.3333,333333.3333,0,7,0,2524,0,383,312,360.5714286,21.8164888,0,0,0,0,383,312,360.5714286,21.8164888,475.9591837,56,0,8,7,3.5,12,1,3.947573094,21,12,1,3.5,3.947573094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360.5714286,0,0,0,0,0,0,0,0,0,0,2230,7,0,0,106190476.2,0,360.5714286,0,0,7,0,2524,0,
192.168.35.41,239.255.255.250,53626,1900,17,2021-04-17 23:10,2763904,312.601306,1.447228268,1.447228268,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,921301.3333,926074,918493,3392.329026,2763904,926074,918493,921301.3333,3392.329026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,696,4,0,0,251.8177187,0,216,0,0,4,0,864,0,
192.168.35.235,239.255.255.250,43620,1900,17,2021-04-17 23:10,613313,816.8749073,4.891466511,4.891466511,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306656.5,307900,305413,1243.5,613313,307900,305413,306656.5,1243.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,58635,1900,17,2021-04-17 23:10,616685,541.6055198,3.243146825,3.243146825,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,53849,1900,17,2021-04-17 23:10,612747,817.6294621,4.895984803,4.895984803,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306373.5,306477,306270,103.5,612747,306477,306270,306373.5,103.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,45528,1900,17,2021-04-17 23:10,615521,813.9446095,4.873919818,4.873919818,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307760.5,308059,307462,298.5,615521,308059,307462,307760.5,298.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,34053,1900,17,2021-04-17 23:11,301280,1662.904939,9.957514604,9.957514604,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,150640,301265,15,150625,301280,301265,15,150640,150625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,239.255.255.250,59767,1900,17,2021-04-17 23:11,2999683,288.0304352,1.333474237,1.333474237,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,999894.3333,1000180,999602,236.0145947,2999683,1000180,999602,999894.3333,236.0145947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.235,239.255.255.250,56300,1900,17,2021-04-17 23:11,614570,815.2041265,4.881461835,4.881461835,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307285,312659,301911,5374,614570,312659,301911,307285,5374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.7,239.255.255.250,61289,1900,17,2021-04-17 23:11,120090185,48.67175448,0.291447632,0.291447632,0,35,0,5845,0,167,167,167,0,0,0,0,0,167,167,167,0,0,280,0,8,35,3532064.265,9839425,1,4616688.284,120090185,9839425,1,3532064.265,4616688.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,9839401,9521135,9747710.455,137233.6349,9839401,277772,7803790.8,3760739.762,0,0,0,0,0,0,167,0,0,35,0,5845,0,
192.168.35.235,239.255.255.250,40731,1900,17,2021-04-17 23:11,609663,821.7654672,4.9207513,4.9207513,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,304831.5,310370,299293,5538.5,609663,310370,299293,304831.5,5538.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,299293,11077,155185,144108,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,39673,1900,17,2021-04-17 23:11,15,22266666.67,133333.3333,133333.3333,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,54483,1900,17,2021-04-17 23:11,365045,914.9556904,5.478776589,5.478776589,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.235,239.255.255.250,46675,1900,17,2021-04-17 23:11,619916,808.1740107,4.839365333,4.839365333,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,309958,319780,300136,9822,619916,319780,300136,309958,9822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,55311,1900,17,2021-04-17 23:11,609282,822.2793386,4.923828375,4.923828375,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,304641,308583,300699,3942,609282,308583,300699,304641,3942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,38186,1900,17,2021-04-17 23:12,615361,814.1562432,4.875187085,4.875187085,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307680.5,309008,306353,1327.5,615361,309008,306353,307680.5,1327.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
44.238.116.130,192.168.35.79,443,39442,6,2021-04-17 23:12,199578,1322.791089,15.03171692,10.02114462,5.010572308,2,1,163,101,97,66,81.5,15.5,101,101,101,0,101,66,88,15.64182428,244.6666667,40,20,20,1,99789,199273,305,99484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,88,118,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5,101,0,2,1,163,101,
192.168.35.235,239.255.255.250,41287,1900,17,2021-04-17 23:12,615264,814.2845998,4.875955687,4.875955687,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307632,308023,307241,391,615264,308023,307241,307632,391,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,192.168.35.255,137,137,17,2021-04-17 23:12,7541097,73.19889931,0.79564021,0.79564021,0,6,0,552,0,92,92,92,0,0,0,0,0,92,92,92,0,0,48,0,8,6,1508219.4,4530833,752105,1511306.825,7541097,4530833,752105,1508219.4,1511306.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,3778194,752964,2265579,1512615,0,0,0,0,0,0,92,0,0,6,0,552,0,
192.168.35.123,224.0.0.251,5353,5353,17,2021-04-17 23:12,7041713,84.07045274,1.136087199,1.136087199,0,8,0,592,0,74,74,74,0,0,0,0,0,74,74,74,0,0,64,0,8,8,1005959,5029288,2581,1699074.281,7041713,5029288,2581,1005959,1699074.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,5026707,4163,2008703.667,2172067.677,5025878,994488,2339355,1899659.083,128,4,0,0,127.2082558,0,74,0,0,8,0,592,0,
192.168.35.123,224.0.0.252,54973,5355,17,2021-04-17 23:12,414124,328.4040529,4.829471366,4.829471366,0,2,0,136,0,68,68,68,0,0,0,0,0,68,68,68,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,2,0,136,0,
192.168.35.41,239.255.255.250,52093,1900,17,2021-04-17 23:12,3072154,281.2359016,1.302018063,1.302018063,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1024051.333,1238791,909248,151965.1281,3072154,1238791,909248,1024051.333,151965.1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,1238791,14867,626829,611962,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.235,239.255.255.250,39023,1900,17,2021-04-17 23:12,606877,825.5379591,4.943341072,4.943341072,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,303438.5,309142,297735,5703.5,606877,309142,297735,303438.5,5703.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,297735,11407,154571,143164,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,224.0.0.252,62395,5355,17,2021-04-17 23:12,410096,331.6296672,4.876906871,4.876906871,0,2,0,136,0,68,68,68,0,0,0,0,0,68,68,68,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,2,0,136,0,
192.168.35.235,239.255.255.250,56072,1900,17,2021-04-17 23:12,614612,815.1484188,4.881128257,4.881128257,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307306,307592,307020,286,614612,307592,307020,307306,286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,43654,1900,17,2021-04-17 23:12,612427,818.0566827,4.89854301,4.89854301,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,306213.5,306958,305469,744.5,612427,306958,305469,306213.5,744.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,103.231.98.196,50529,443,6,2021-04-17 23:12,1980372,4109.83391,1.009911269,1.009911269,0,2,0,8139,0,4071,4068,4069.5,1.5,0,0,0,0,4071,4068,4069.5,1.5,2.25,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4069.5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069.5,0,0,2,0,8139,0,
192.168.35.123,182.161.73.206,50537,443,6,2021-04-17 23:12,11,147272727.3,181818.1818,181818.1818,0,2,0,1620,0,1514,106,810,704,0,0,0,0,1514,106,810,704,495616,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,810,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,2,0,1620,0,
192.168.35.235,239.255.255.250,52883,1900,17,2021-04-17 23:12,616718,812.3648086,4.864459931,4.864459931,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,308359,309120,307598,761,616718,309120,307598,308359,761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,182.161.73.210,50539,443,6,2021-04-17 23:12,0,0,0,0,0,1,0,3199,0,3199,3199,3199,0,0,0,0,0,3199,3199,3199,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3199,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199,0,0,1,0,3199,0,
192.168.35.235,239.255.255.250,38101,1900,17,2021-04-17 23:13,614414,815.4111072,4.882701241,4.882701241,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307207,308898,305516,1691,614414,308898,305516,307207,1691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,239.255.255.250,54792,1900,17,2021-04-17 23:13,3003738,287.6415986,1.331674067,1.331674067,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1001246,1002670,1000441,1009.779184,3003738,1002670,1000441,1001246,1009.779184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.235,239.255.255.250,55011,1900,17,2021-04-17 23:13,309206,1080.186025,6.46817979,6.46817979,0,2,0,334,0,167,167,167,0,0,0,0,0,167,167,167,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,334,0,
192.168.35.1,239.255.255.250,41820,1900,17,2021-04-17 23:13,22,128500000,363636.3636,363636.3636,0,8,0,2827,0,383,303,353.375,27.91029156,0,0,0,0,383,303,353.375,27.91029156,778.984375,64,0,8,8,3.142857143,14,1,4.453844934,22,14,1,3.142857143,4.453844934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353.375,0,0,0,0,0,0,0,0,0,0,2491,8,0,0,113227272.7,0,353.375,0,0,8,0,2827,0,
192.168.35.7,239.255.255.250,61289,1900,17,2021-04-17 23:13,39937443,50.17847537,0.300469912,0.300469912,0,12,0,2004,0,167,167,167,0,0,0,0,0,167,167,167,0,0,96,0,8,12,3630676.636,9834599,2,4688792.703,39937443,9834599,2,3630676.636,4688792.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,9831176,9530240,9730436,141560.9197,9834597,9525535,9755567,132816.874,0,0,0,0,0,0,167,0,0,12,0,2004,0,
192.168.35.235,239.255.255.250,48631,1900,17,2021-04-17 23:13,605337,827.6381586,4.955917117,4.955917117,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,302668.5,307507,297830,4838.5,605337,307507,297830,302668.5,4838.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,297830,9677,153753.5,144076.5,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,224.0.0.251,5353,5353,17,2021-04-17 23:13,4626,86467.79075,864.6779075,864.6779075,0,4,0,400,0,119,81,100,19,0,0,0,0,119,81,100,19,361,32,0,8,4,1542,2532,797,729.1890473,4626,2532,797,1542,729.1890473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,232,4,0,0,50151.31863,0,100,0,0,4,0,400,0,
192.168.35.123,224.0.0.252,64029,5355,17,2021-04-17 23:13,0,0,0,0,0,1,0,75,0,75,75,75,0,0,0,0,0,75,75,75,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,1,0,75,0,
192.168.35.235,239.255.255.250,35396,1900,17,2021-04-17 23:13,615061,814.5533532,4.877564989,4.877564989,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307530.5,307592,307469,61.5,615061,307592,307469,307530.5,61.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.41,192.168.35.255,138,138,17,2021-04-17 23:13,0,0,0,0,0,1,0,250,0,250,250,250,0,0,0,0,0,250,250,250,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,1,0,250,0,
192.168.35.235,239.255.255.250,46694,1900,17,2021-04-17 23:13,649514,771.3459602,4.618838085,4.618838085,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,324757,341688,307826,16931,649514,341688,307826,324757,16931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,307826,33862,170844,136982,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.235,239.255.255.250,57032,1900,17,2021-04-17 23:13,0,0,0,0,0,1,0,167,0,167,167,167,0,0,0,0,0,167,167,167,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,1,0,167,0,
192.168.35.41,239.255.255.250,63135,1900,17,2021-04-17 23:13,5839232,141.9707249,0.85627699,0.85627699,0,5,0,829,0,167,165,165.8,0.979795897,0,0,0,0,167,165,165.8,0.979795897,0.96,40,0,8,5,1459808,3072086,5,1463774.326,5839232,3072086,5,1459808,1463774.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.8,0,0,0,0,0,0,2767121,304960,1536040.5,1231080.5,0,0,0,0,0,0,165.8,0,0,5,0,829,0,
192.168.35.235,239.255.255.250,58132,1900,17,2021-04-17 23:14,616125,813.1466829,4.869141814,4.869141814,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,308062.5,309776,306349,1713.5,616125,309776,306349,308062.5,1713.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.123,52.255.188.83,50542,443,6,2021-04-17 23:14,12,312500000,166666.6667,166666.6667,0,2,0,3750,0,2236,1514,1875,361,0,0,0,0,2236,1514,1875,361,130321,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1875,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,0,0,2,0,3750,0,
192.168.35.235,239.255.255.250,59142,1900,17,2021-04-17 23:14,614088,815.8439833,4.885293313,4.885293313,0,3,0,501,0,167,167,167,0,0,0,0,0,167,167,167,0,0,24,0,8,3,307044,308618,305470,1574,614088,308618,305470,307044,1574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,3,0,501,0,
192.168.35.41,239.255.255.250,52877,1900,17,2021-04-17 23:14,3075045,280.971498,1.300793972,1.300793972,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1025015,1221340,922735,138863.4414,3075045,1221340,922735,1025015,138863.4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,922735,8235,407113.3333,382360.4904,0,0,0,0,0,0,216,0,0,4,0,864,0,
